sub_id,sub_thai,subdistrict,dis_thai,district,pro_thai,province,lat,lng,name_id,amenity,amenity_cafe,amenity_clinic,amenity_fuel,amenity_hospital,amenity_place_of_worship,amenity_police,amenity_restaurant,amenity_school,amenity_shelter,amenity_toilets,historic,leisure,natural,office,publictransport,residential,shop,shop_convenience,tourism,tourism_attraction,tourism_guest_house,tourism_hotel,poi,size
502302,ออนกลาง,On Klang,แม่ออน,Mae On,เชียงใหม่,Chiang Mai,18.758,99.263,Chiang Mai_188,0.394525038,0.035865913,0,0.107597738,0,0.179329563,0,0.071731825,0.035865913,0,0,0,0,35.43552164,0,0,0,0.035865913,0.322793213,0.322793213,0.035865913,0,0,1031,27.88162709
502303,บ้านสหกรณ์,Ban Sahakon,แม่ออน,Mae On,เชียงใหม่,Chiang Mai,18.825,99.242,Chiang Mai_189,1.174917819,0.018950287,0,0.018950287,0,0.132652012,0,0.189502874,0,0.07580115,0.07580115,0,0.189502874,31.59012911,0,0,0,0,0.037900575,0.208453161,0.056850862,0.056850862,0.018950287,1786,52.76964821
502304,ห้วยแก้ว,Huai Kaeo,แม่ออน,Mae On,เชียงใหม่,Chiang Mai,18.884,99.327,Chiang Mai_190,0.976720893,0.141212659,0.011767722,0,0,0.058838608,0.011767722,0.117677216,0.011767722,0.105909494,0.047070886,0.058838608,0.29419304,12.42671401,0,0,0,0,0.011767722,0.694295574,0.058838608,0.07060633,0.011767722,1284,84.97821702
502305,แม่ทา,Mae Tha,แม่ออน,Mae On,เชียงใหม่,Chiang Mai,18.591,99.289,Chiang Mai_191,0.094670925,0.008606448,0,0,0,0.008606448,0,0,0,0,0,0.008606448,0,5.58558459,0,0,0,0,0,0,0,0,0,663,116.1919562
502306,ทาเหนือ,Tha Nuea,แม่ออน,Mae On,เชียงใหม่,Chiang Mai,18.702,99.308,Chiang Mai_192,0.517874809,0,0,0,0,0.009247764,0,0,0,0,0.027743293,0.009247764,0.036991058,10.72740676,0,0,0,0.009247764,0.018495529,0.24968964,0,0,0,1255,108.1342422
502401,ดอยหล่อ,Doi Lo,ดอยหล่อ,Doi Lo,เชียงใหม่,Chiang Mai,18.488,98.798,Chiang Mai_193,1.190656098,0.056697909,0.011339582,0,0,0.045358328,0.011339582,0,0.056697909,0.045358328,0.034018746,0,0.385545784,9.185061327,0.045358328,0,0,0.192772892,0.011339582,0.090716655,0.045358328,0,0,1006,88.18667303
502402,สองแคว,Song Khwae,ดอยหล่อ,Doi Lo,เชียงใหม่,Chiang Mai,18.504,98.841,Chiang Mai_194,3.866809699,0.241675606,0,0,0,0.362513409,0,0.120837803,0.120837803,0,0,0,0,15.82975221,0,0,0,0.604189015,0.120837803,0,0,0,0,176,8.275555947
502403,ยางคราม,Yang Khram,ดอยหล่อ,Doi Lo,เชียงใหม่,Chiang Mai,18.56,98.782,Chiang Mai_195,0.561198023,0,0,0,0,0.140299506,0,0,0,0,0,0,0,21.12910557,0,0,0,0,0,0,0.028059901,0,0,779,35.63804429
502404,สันติสุข,Santi Suk,ดอยหล่อ,Doi Lo,เชียงใหม่,Chiang Mai,18.581,98.682,Chiang Mai_196,0.466543812,0,0.024554937,0,0,0.073664812,0,0.036832406,0.024554937,0,0,0,0.012277469,10.9515021,0.122774687,0,0,0.012277469,0.024554937,0.085942281,0,0,0,964,81.45001404
502501,บ้านจันทร์,บ้านจันทร์,กัลยาณิวัฒนา,Kanlayaniwatthana,เชียงใหม่,Chiang Mai,19.11,98.281,Chiang Mai_197,0.272513226,0.010686793,0,0.010686793,0,0.005343397,0,0.005343397,0,0,0.005343397,0.005343397,0.106867932,30.55888513,0.005343397,0,0,0.069464156,0.005343397,0.160301898,0,0.005343397,0,5844,187.1468797
502502,แม่แดด,แม่แดด,กัลยาณิวัฒนา,Kanlayaniwatthana,เชียงใหม่,Chiang Mai,18.936,98.38,Chiang Mai_198,0.043237734,0.006176819,0,0.006176819,0,0,0,0.006176819,0,0.012353638,0.006176819,0,0,4.620260694,0.006176819,0,0,0.024707276,0.006176819,0.012353638,0,0,0,769,161.8956266
502503,แจ่มหลวง,แจ่มหลวง,กัลยาณิวัฒนา,Kanlayaniwatthana,เชียงใหม่,Chiang Mai,19.011,98.218,Chiang Mai_199,0,0,0,0,0,0,0,0,0,0,0,0,0,4.354649964,0.030293217,0,0,0,0.003786652,0,0,0.003786652,0,1160,264.0855199
510101,ในเมือง,Nai Mueang,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.573,99.002,Lamphun_1,19.99603266,2.652534945,0,0.20404115,0,2.856576095,0.20404115,2.448493796,0.612123449,0,0.408082299,1.836370347,25.50514371,79.37200721,0,1.224246898,0,1.632329197,0.612123449,1.428288047,0,0.20404115,1.020205748,697,4.90097219
510102,เหมืองง่า,Mueang Nga,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.613,99.032,Lamphun_2,1.921893915,0.049279331,0,0.049279331,0,0.295675987,0,0,0.049279331,0.049279331,0,0,2.858201207,31.6373306,0.394234649,0,0,0.689910636,0.246396656,0,0,0,0.098558662,778,20.29248321
510103,อุโมงค์,Umong,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.648,99.042,Lamphun_3,5.452737808,0.100976626,0.050488313,0.151464939,0,0.201953252,0,0.100976626,0.100976626,0.252441565,0.201953252,0,2.271974087,88.10210625,0,0.353418191,0,2.978810469,0.201953252,0.201953252,0.050488313,0.151464939,0.100976626,2001,19.80656393
510104,หนองช้างคืน,Nong Chang Khuen,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.656,99.013,Lamphun_4,12.83989272,0,0,0.164614009,0,0,0.164614009,0,0,0,0.164614009,0,0.164614009,60.4133414,0,0,0,0,0.493842028,0,0,0,0,452,6.07481711
510105,ประตูป่า,Pratu Pa,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.623,98.986,Lamphun_5,6.181399445,0.179170998,0,0.179170998,0,0,0,0.089585499,0,0.358341997,0,0,0.358341997,62.88902044,0,0,0,0.358341997,0,0,0,0,0,788,11.16252082
510106,ริมปิง,Rim Ping,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.598,98.984,Lamphun_6,10.03605834,0.18082988,0,0.18082988,0,0,0,0.09041494,0,0.18082988,0.09041494,0,0.99456434,72.51278191,0,0,0,0.54248964,0,1.17539422,0,0,0,951,11.06011904
510107,ต้นธง,Ton Thong,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.572,98.985,Lamphun_7,2.231111726,0.043747289,0,0,0,0.131241866,0.043747289,0,0.043747289,0,0,0.174989155,0.174989155,34.47286353,0,0,0.174989155,0.69995662,0.043747289,0,0.043747289,0,0,875,22.85855944
510108,บ้านแป้น,Ban Paen,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.523,98.951,Lamphun_8,1.574183315,0.082851753,0,0.165703507,0,0.165703507,0,0.082851753,0,0,0,0,0,17.81312699,0,0,0,0.165703507,0.24855526,0,0,0,0,245,12.06975059
510109,เหมืองจี้,Mueang Chi,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.468,98.971,Lamphun_9,0.977186873,0,0,0,0,0.122148359,0.03053709,0,0.03053709,0.03053709,0,0,2.015447925,7.817494983,0,0,0,0.06107418,0.03053709,0,0,0,0,364,32.74706291
510110,ป่าสัก,Pa Sak,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.519,99.03,Lamphun_10,2.636182118,0.017812041,0,0.035624083,0,0.053436124,0.017812041,0,0,0.017812041,0.017812041,0,0.213744496,39.31117523,0.071248165,0,0,0.320616744,0.089060207,0.409676951,0,0,0.017812041,2427,56.1417965
510111,เวียงยอง,Wiang Yong,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.558,99.009,Lamphun_11,4.415296966,0.057341519,0,0,0,0.286707595,0,0.057341519,0,0,0,0,1.032147343,26.37709876,0.057341519,0,0,1.949611647,0.057341519,0.229366076,0,0,0,602,17.43937058
510112,บ้านกลาง,Ban Klang,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.575,99.063,Lamphun_12,6.856806078,0.053568797,0,0.160706392,0.107137595,0.21427519,0.053568797,0.803531962,0.053568797,0,0.160706392,0,0.589256772,16.39205203,0,0,0,2.571302279,0.482119177,0.107137595,0,0,0,534,18.6675835
510113,มะเขือแจ้,Makhuea Chae,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.592,99.128,Lamphun_13,1.512892535,0,0.008952027,0.035808107,0,0.044760134,0,0.008952027,0,0.017904054,0,0.071616215,0.671402013,33.74914117,0.008952027,0,0,0.143232429,0.008952027,0.286464859,0,0,0,4085,111.7065463
510116,ศรีบัวบาน,Si Bua Ban,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.517,99.109,Lamphun_14,0.325166397,0.00855701,0,0.00855701,0,0.034228042,0,0.00855701,0,0.017114021,0.00855701,0,0.068456084,41.03942212,0.051342063,0.025671031,0,0.00855701,0,0.034228042,0,0,0,4866,116.863244
510117,หนองหนาม,Nong Nam,เมืองลำพูน,Mueang Lamphun,ลำพูน,Lamphun,18.502,98.989,Lamphun_15,2.991900947,0.059838019,0,0.059838019,0,0.059838019,0,0,0,0,0,0,0,12.68566001,0,0,0,0.059838019,0.059838019,0.059838019,0,0,0,268,16.71178321
510201,ทาปลาดุก,Tha Pla Duk,แม่ทา,Mae Tha,ลำพูน,Lamphun,18.532,99.245,Lamphun_16,0.021955957,0,0,0,0,0.021955957,0.007318652,0.007318652,0,0.007318652,0.029274609,0,0.256152831,15.20815951,0,0.058549219,0,0,0,0.153691699,0.014637305,0.007318652,0.014637305,2160,136.6371781
510202,ทาสบเส้า,Tha Sopsao,แม่ทา,Mae Tha,ลำพูน,Lamphun,18.417,99.135,Lamphun_17,0.352542289,0,0,0.015785476,0,0.015785476,0,0.005261825,0.005261825,0.005261825,0,0,0,13.3755597,0,0.015785476,0,0,0.01052365,0.005261825,0,0,0,2624,190.0481219
510203,ทากาศ,Tha Kat,แม่ทา,Mae Tha,ลำพูน,Lamphun,18.342,99.052,Lamphun_18,0.091149697,0,0,0,0,0,0,0,0,0,0,0,0,1.47448039,0,0,0,0,0,0,0,0,0,292,186.50638
510204,ทาขุมเงิน,Tha Khum Ngoen,แม่ทา,Mae Tha,ลำพูน,Lamphun,18.363,98.962,Lamphun_19,0.444190604,0.010575967,0,0.010575967,0,0.0317279,0,0.0317279,0,0.063455801,0,0,0.380734803,12.38445707,0,0,0,0.010575967,0.010575967,0,0,0,0,1265,94.5540037
510205,ทาทุ่งหลวง,Tha Thung Luang,แม่ทา,Mae Tha,ลำพูน,Lamphun,18.438,99.03,Lamphun_20,0.430854393,0.035904533,0,0.107713598,0,0.035904533,0,0,0,0.035904533,0,0,0,7.360429213,0,0,0,0.035904533,0,0,0,0,0,224,27.85163665
510206,ทาแม่ลอบ,Tha Mae Lop,แม่ทา,Mae Tha,ลำพูน,Lamphun,18.241,98.97,Lamphun_21,0.09517495,0,0,0.007931246,0,0.007931246,0,0,0,0,0,0,0,5.559803305,0,0,0,0.023793737,0,0,0,0,0.007931246,719,126.0835971
510301,บ้านโฮ่ง,Ban Hong,บ้านโฮ่ง,Ban Hong,ลำพูน,Lamphun,18.308,98.815,Lamphun_22,0.772207773,0.037977431,0,0.025318288,0,0,0,0.037977431,0,0,0.025318288,0,0.379774314,12.67180296,0,0,0,0.126591438,0.037977431,0,0.012659144,0,0.012659144,1117,78.99428387
510302,ป่าพลู,Pa Phlu,บ้านโฮ่ง,Ban Hong,ลำพูน,Lamphun,18.211,98.867,Lamphun_23,0.107491083,0,0,0.003706589,0.003706589,0,0,0.003706589,0,0.003706589,0,0,0.003706589,12.92858268,0,0,0,0,0,0,0,0,0,3522,269.7898204
510303,เหล่ายาว,Lao Yao,บ้านโฮ่ง,Ban Hong,ลำพูน,Lamphun,18.36,98.794,Lamphun_24,0.378500059,0,0,0,0,0.018023812,0.018023812,0.018023812,0,0,0,0,0.270357185,15.96909774,0,0,0,0,0,0,0,0,0,925,55.48215774
510304,ศรีเตี้ย,Si Tia,บ้านโฮ่ง,Ban Hong,ลำพูน,Lamphun,18.383,98.75,Lamphun_25,0.437405758,0,0,0,0,0.033646597,0,0,0,0,0,0,0,9.185520918,0,0,0,0,0,0,0,0,0,287,29.72068786
510305,หนองปลาสะวาย,Nong Pla Sawai,บ้านโฮ่ง,Ban Hong,ลำพูน,Lamphun,18.314,98.697,Lamphun_26,0,0,0,0,0,0,0,0,0,0,0,0,0,3.626220294,0,0,0,0,0,0,0,0,0,252,69.49384747
510401,ลี้,Li,ลี้,Li,ลำพูน,Lamphun,17.79,98.986,Lamphun_27,0.590910863,0.018465964,0,0.018465964,0.006155321,0.006155321,0,0.030776607,0,0.006155321,0,0,0.098485144,13.04312623,0,0,0,0.024621286,0.012310643,0.073863858,0.006155321,0.024621286,0.006155321,2269,162.4610513
510402,แม่ตืน,Mae Tuen,ลี้,Li,ลำพูน,Lamphun,17.956,98.956,Lamphun_28,0.107980835,0.008306218,0,0.008306218,0,0.004153109,0.004153109,0,0,0,0.004153109,0,0,10.99327962,0,0,0,0,0.004153109,0,0,0,0,2681,240.7834688
510403,นาทราย,Na Sai,ลี้,Li,ลำพูน,Lamphun,17.687,98.97,Lamphun_29,0.121106575,0,0,0.015138322,0,0.015138322,0,0,0,0,0,0,0,4.193315144,0,0,0,0.005046107,0,0,0,0,0,862,198.1725607
510404,ดงดำ,Dong Dam,ลี้,Li,ลำพูน,Lamphun,17.742,99.062,Lamphun_30,0.011742762,0,0,0.011742762,0,0.011742762,0,0,0,0,0,0,0,3.745941165,0,0,0,0.011742762,0,0,0,0,0,323,85.15883884
510405,ก้อ,Ko,ลี้,Li,ลำพูน,Lamphun,17.604,98.783,Lamphun_31,0.114803657,0,0,0.001882027,0,0,0,0.001882027,0,0,0,0,0,3.045119961,0,0,0,0.007528109,0,0.022584326,0.001882027,0,0,1698,531.3419571
510406,แม่ลาน,Mae Lan,ลี้,Li,ลำพูน,Lamphun,17.761,98.809,Lamphun_32,0.200266471,0,0,0.016688873,0,0,0.005562958,0,0,0,0,0,0,3.771685209,0,0,0,0,0.005562958,0,0,0,0,719,179.760495
510408,ป่าไผ่,Pa Phai,ลี้,Li,ลำพูน,Lamphun,17.855,98.936,Lamphun_33,0.067780854,0,0,0.015062412,0,0,0,0,0,0,0.007531206,0,0,14.33941614,0,0,0,0,0.007531206,0,0.007531206,0,0,1918,132.7808595
510409,ศรีวิชัย,Si Wichai,ลี้,Li,ลำพูน,Lamphun,18.079,98.898,Lamphun_34,0.034174729,0.003797192,0,0.011391576,0,0.007594384,0,0,0,0,0,0,0,7.446293672,0,0,0,0.003797192,0,0,0,0,0,1977,263.3524927
510501,ทุ่งหัวช้าง,Thung Hua Chang,ทุ่งหัวช้าง,Thung Hua Chang,ลำพูน,Lamphun,17.983,99.048,Lamphun_35,0.138129452,0.007673858,0,0.038369292,0,0.007673858,0.007673858,0,0,0,0,0,0,11.33428892,0,0,0,0.030695434,0.007673858,0,0,0.007673858,0,1509,130.312542
510502,บ้านปวง,Ban Puang,ทุ่งหัวช้าง,Thung Hua Chang,ลำพูน,Lamphun,17.87,99.089,Lamphun_36,0.005421107,0,0,0.005421107,0,0,0,0,0,0,0,0,0,10.64163298,0,0,0,0,0,0,0,0,0,1965,184.4641704
510503,ตะเคียนปม,Takhian Pom,ทุ่งหัวช้าง,Thung Hua Chang,ลำพูน,Lamphun,18.106,99.025,Lamphun_37,0.090485024,0,0,0.013920773,0,0,0,0,0,0,0,0,0.09744541,10.11344149,0,0,0,0.034801932,0,0,0,0,0,1487,143.6701841
510601,ปากบ่อง,Pak Bong,ป่าซาง,Pa Sang,ลำพูน,Lamphun,18.537,98.933,Lamphun_38,4.801356111,0,0.266742006,0,0,0.533484012,0,0,0,0.533484012,0,1.066968025,0,20.00565046,0,0,0,0.533484012,0,0,0,0,0,104,3.748940837
510602,ป่าซาง,Pa Sang,ป่าซาง,Pa Sang,ลำพูน,Lamphun,18.512,98.937,Lamphun_39,1.588417769,0,0,0.099276111,0,0.496380553,0,0.099276111,0,0.099276111,0.099276111,0,1.68769388,11.51602883,0,0,0,0.099276111,0.099276111,0,0,0,0,160,10.07291678
510603,แม่แรง,Mae Raeng,ป่าซาง,Pa Sang,ลำพูน,Lamphun,18.498,98.91,Lamphun_40,2.832907335,0.069095301,0,0,0,0.138190602,0.069095301,0,0,0,0,0,0,0,0,0,0,0.069095301,0,0,0,0,0,46,14.47276425
510604,ม่วงน้อย,Muang Noi,ป่าซาง,Pa Sang,ลำพูน,Lamphun,18.479,98.941,Lamphun_41,3.199817884,0,0,0,0,0.127992715,0,0,0,0.255985431,0,0,0,1.279927154,0,0,0,0.127992715,0.127992715,0,0,0,0,40,7.812944644
510605,บ้านเรือน,Ban Ruean,ป่าซาง,Pa Sang,ลำพูน,Lamphun,18.509,98.871,Lamphun_42,1.256716979,0,0,0.13963522,0,0.41890566,0,0,0,0,0,0.977446539,0,9.774465389,0,0,0,0,0,0,0,0,0,90,7.161516995
510606,มะกอก,Makok,ป่าซาง,Pa Sang,ลำพูน,Lamphun,18.449,98.923,Lamphun_43,0.644765342,0.122812446,0,0.061406223,0,0.184218669,0,0,0,0,0.030703112,0,0,13.01811929,0,0,0,0,0.061406223,0,0,0.030703112,0,461,32.56998885
510607,ท่าตุ้ม,Tha Tum,ป่าซาง,Pa Sang,ลำพูน,Lamphun,18.478,98.873,Lamphun_44,1.140175564,0,0,0.091214045,0,0.136821068,0,0,0.045607023,0,0,0,0,5.792091863,0,0,0,0,0,0.18242809,0,0,0,162,21.92644782
510608,น้ำดิบ,Nam Dip,ป่าซาง,Pa Sang,ลำพูน,Lamphun,18.424,98.833,Lamphun_45,0.538457327,0,0,0.014957148,0,0,0,0.014957148,0,0.014957148,0.014957148,0,0.059828592,15.71996253,0,0,0,0,0,0.014957148,0,0.029914296,0,1098,66.85766573
510611,นครเจดีย์,Nakhon Chedi,ป่าซาง,Pa Sang,ลำพูน,Lamphun,18.371,98.898,Lamphun_46,0.342116236,0.015912383,0,0,0.007956192,0,0,0,0,0.015912383,0,0,0,11.6637768,0,0,0,0.031824766,0.007956192,0.031824766,0,0,0,1523,125.6882762
510701,บ้านธิ,Ban Thi,บ้านธิ,Ban Thi,ลำพูน,Lamphun,18.614,99.19,Lamphun_47,1.52010698,0.023031924,0,0.034547886,0,0.092127696,0.034547886,0.011515962,0.023031924,0.103643658,0.046063848,0,1.117048311,43.28850104,0,0,0,0.034547886,0.05757981,0,0,0,0,4028,86.83599361
510702,ห้วยยาบ,Huai Yap,บ้านธิ,Ban Thi,ลำพูน,Lamphun,18.679,99.163,Lamphun_48,2.088322388,0,0,0.019517032,0,0.058551095,0,0.019517032,0,0.097585158,0,0.078068127,3.200793193,71.19813152,0,0,0,0.429374697,0,0.019517032,0,0,0,3956,51.23729966
510801,หนองล่อง,Nong Long,เวียงหนองล่อง,Wiang Nong Long,ลำพูน,Lamphun,18.404,98.732,Lamphun_49,0.10052459,0,0,0.050262295,0,0.050262295,0,0,0,0.050262295,0,0,0.70367213,18.64731146,0,0,0,0,0,0,0,0,0.050262295,391,19.8956295
510802,หนองยวง,Nong Yuang,เวียงหนองล่อง,Wiang Nong Long,ลำพูน,Lamphun,18.415,98.78,Lamphun_50,1.092366472,0,0,0,0,0,0,0,0,0,0,0,0,1.433730994,0,0,0,0,0,0,0,0,0,37,14.64709913
510803,วังผาง,Wang Phang,เวียงหนองล่อง,Wiang Nong Long,ลำพูน,Lamphun,18.422,98.744,Lamphun_51,0.439279075,0,0,0.048808786,0,0,0,0,0,0,0,0,0,9.273669351,0,0,0,0,0.048808786,0,0,0,0,201,20.48811455
520101,เวียงเหนือ สวนดอก สบตุ๋ย อยู่นอก1 ตำบล คือหัวเ*,,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.29,99.492,Lampang_1,31.19950145,2.120354467,0,0,0.302907781,3.331985591,0.302907781,2.726170029,0.605815562,0.302907781,0.302907781,3.331985591,6.663971183,24.23262248,0,0,0,1.514538905,0.605815562,1.211631124,0.302907781,0.605815562,0,263,3.301334804
520105,พระบาท,Phrabat,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.255,99.518,Lampang_2,1.88884423,0.057586714,0,0.046069371,0,0.034552029,0,0.034552029,0.023034686,0,0.023034686,0.011517343,0.598901829,15.0186151,0.0806214,0.023034686,0,0.898352744,0.011517343,0.230346857,0,0,0.023034686,1650,86.82558221
520106,ชมพู,Chomphu,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.254,99.479,Lampang_3,3.52537872,0.154621874,0.030924375,0,0,0.092773124,0,0.092773124,0,0,0.030924375,0,0.402016872,7.823866809,0.463865621,0.216470623,0,3.092437474,0.123697499,0.154621874,0,0,0.030924375,525,32.3369513
520107,กล้วยแพะ,Kluai Phae,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.211,99.502,Lampang_4,0.644404145,0,0,0,0,0.016958004,0,0,0,0,0,0,0.627446142,4.052962914,0.016958004,0,0,0.016958004,0,0,0,0,0,317,58.96920476
520108,ปงแสนทอง,Pong Saen Thong,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.268,99.432,Lampang_5,0.806117165,0,0,0,0,0.155022532,0,0.031004506,0,0,0.031004506,0,0.155022532,8.34021221,0,0,0,0.775112659,0,0,0,0,0,332,32.25337596
520109,บ้านแลง,Ban Laeng,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.526,99.691,Lampang_6,0.004732716,0,0,0,0,0,0,0,0,0,0,0,0,6.332374181,0,0,0,0,0,0,0,0,0.004732716,1340,211.2951575
520110,บ้านเสด็จ,Ban Sadet,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.392,99.645,Lampang_7,0.103613035,0,0,0,0,0,0,0,0,0,0,0,0.113974338,14.12245667,0,0,0,0,0,0,0,0,0,1384,96.51295323
520111,พิชัย,Phichai,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.316,99.571,Lampang_8,0.464749271,0.023237464,0,0.011618732,0.011618732,0.046474927,0,0.058093659,0,0.011618732,0.023237464,0,0.185899708,6.181165298,0,0,0,0.069712391,0.023237464,0,0,0,0,612,86.06791346
520112,ทุ่งฝาย,Thung Fai,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.374,99.55,Lampang_9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891110755,0,0,0,0,0,0,0,0,0,84,21.58766617
520113,บ้านเอื้อม,Ban Ueam,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.478,99.357,Lampang_10,0,0,0,0.005766284,0.005766284,0,0.005766284,0,0,0,0,0,0,16.08793211,0,0,0,0,0,0.005766284,0,0,0,2794,173.4219153
520114,บ้านเป้า,Ban Pao,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.357,99.455,Lampang_11,0.364568778,0,0,0,0,0,0,0,0.026040627,0.104162508,0,0,0.390609405,10.91102271,0,0,0,0,0.052081254,0,0,0,0,455,38.40153313
520115,บ้านค่า,Ban Kha,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.52,99.414,Lampang_12,0.078303077,0,0,0.007830308,0,0.015660615,0,0,0,0.007830308,0,0,0,6.193773415,0,0,0,0.054812154,0,0.007830308,0,0,0,813,127.7089017
520116,บ่อแฮ้ว,Bo Haeo,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.31,99.433,Lampang_13,2.024274895,0,0,0,0,0.16524693,0,0.123935198,0.16524693,0.123935198,0.041311733,0,2.685262615,11.36072645,0,0,0,0.247870395,0.206558663,0,0,0,0.041311733,416,24.20619854
520117,ต้นธงชัย,Ton Thong Chai,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.39,99.485,Lampang_14,0.16507338,0,0,0.012697952,0,0.025395905,0,0,0,0.012697952,0,0,0,15.87244034,0,0,0,0,0,0.088885666,0,0,0.012697952,1275,78.75285548
520118,นิคมพัฒนา,Nikhom Phatthana,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.445,99.545,Lampang_15,0.138822378,0.025240432,0,0,0,0,0.012620216,0,0,0,0,0,0,6.221766582,0,0,0,0,0,0,0,0,0,507,79.23794529
520119,บุญนาคพัฒนา,Bunnak Phatthana,เมืองลำปาง,Mueang Lampang,ลำปาง,Lampang,18.46,99.598,Lampang_16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.490185023,0,0,0,0,0,0,0,0,0,93,62.40835773
520201,บ้านดง,Ban Dong,แม่เมาะ,Mae Mo,ลำปาง,Lampang,18.374,99.701,Lampang_17,0,0,0,0.004078728,0,0,0,0,0,0,0,0,0.016314912,9.572774598,0,0,0,0,0,0,0,0,0,2352,245.1744764
520202,นาสัก,Na Sak,แม่เมาะ,Mae Mo,ลำปาง,Lampang,18.343,99.836,Lampang_18,0.402449324,0,0,0,0,0.024766112,0,0,0.006191528,0,0,0,0.024766112,8.959141109,0.006191528,0.018574584,0,0,0,0,0,0,0,1525,161.5110179
520203,จางเหนือ,Chang Nuea,แม่เมาะ,Mae Mo,ลำปาง,Lampang,18.456,99.941,Lampang_19,0,0,0,0,0,0,0,0,0,0,0,0,0,4.894803384,0,0,0,0,0,0,0,0,0,1911,390.4140473
520204,แม่เมาะ,Mae Mo,แม่เมาะ,Mae Mo,ลำปาง,Lampang,18.297,99.668,Lampang_20,1.400499322,0.011526743,0,0,0.005763372,0.023053487,0.005763372,0.011526743,0.017290115,0.005763372,0.028816858,0,0.760765064,21.96420953,0.011526743,0.017290115,0,0.126794177,0.011526743,0.363092417,0.005763372,0,0.005763372,4299,173.509545
520205,สบป้าน,Sop Pat,แม่เมาะ,Mae Mo,ลำปาง,Lampang,18.25,99.807,Lampang_21,0.48752139,0,0,0,0,0.030953739,0,0,0.030953739,0,0.007738435,0,0,23.12244307,0.092861217,0.046430609,0,0.077384348,0,0,0,0,0,3088,129.2250992
520301,ลำปางหลวง,Lampang Luang,เกาะคา,Ko kha,ลำปาง,Lampang,18.238,99.387,Lampang_22,3.439575103,0.037797529,0.037797529,0,0,0.075595057,0,0.037797529,0.037797529,0.037797529,0.075595057,0,0,6.274389749,0,0,0,0,0,0.566962929,0,0,0,281,26.45675622
520302,นาแก้ว,Na Kaeo,เกาะคา,Ko kha,ลำปาง,Lampang,18.031,99.301,Lampang_23,0.049463512,0,0,0.009892702,0,0.029678107,0,0,0,0,0,0,0,8.67590008,0,0,0,0.009892702,0.009892702,0,0,0,0,888,101.0846128
520303,ไหล่หิน,Lai Hin,เกาะคา,Ko kha,ลำปาง,Lampang,18.186,99.255,Lampang_24,0.083629208,0,0,0,0,0.031360953,0,0.010453651,0,0.010453651,0,0,0,3.418343883,0,0,0,0,0,0,0,0,0,340,95.66035811
520304,วังพร้าว,Wang Phrao,เกาะคา,Ko kha,ลำปาง,Lampang,18.147,99.407,Lampang_25,0.266508601,0.076145314,0.038072657,0.190363286,0,0.114217972,0,0.038072657,0,0,0.038072657,0,0,7.538386129,0,0,0,0,0.076145314,0.418799229,0.038072657,0,0,232,26.26556886
520305,ศาลา,Sala,เกาะคา,Ko kha,ลำปาง,Lampang,18.196,99.413,Lampang_26,1.882152938,0.125476863,0,0.188215294,0.062738431,0.188215294,0,0.250953725,0.062738431,0,0.125476863,0,1.0038149,6.524796851,3.827044307,0,0,0.878338038,0.125476863,0.062738431,0.062738431,0,0,245,15.93919357
